Unnamed: 0,description,points,country,province,variety,price
70320,"This is Ferrari-Carano's most upscale wine, a blend comprised of all five of the famous Bordeaux varieties. It's as lush and intricate as almost anything out of Napa, with sumptuous blackberry, black currant and cedar flavors. The giveaway that it's Sonoma comes in the herbaceousness and slightly greener tannins. Now–2013.",94,US,California,Bordeaux-style Red Blend,58
132694,"Bold and striking aromas of mushroom, seaweed and organic funk set this apart from the other Ken Wright vineyard designates. There's plenty of tart, tangy cherry fruit also, though it seems to hit a wall, perhaps due to the recent bottling. This is a wine that could score even higher with additional bottle age.",91,US,Oregon,Pinot Noir,50
45564,"Tightly wound and a little muted, without much fruit on the nose or palate until the finish, which ends sweet. The Cab spent 26 months in barrel and is blended with 1% Petit Verdot.",84,US,California,Cabernet Sauvignon,22
13866,"Hard to believe this came out of a vineyard as esteemed as Truchard's. The wine is candied, soft and simple, with raspberry, cherry and cola flavors. Maybe it was made from young vines.",85,US,California,Pinot Noir,25
110073,"A very rich, ripe, opulent Cabernet, fulsome in blackberries, blueberries, currants and licorice, nicely framed in sweet, smoky oak. Easy to drink now for its soft tannins.",89,US,California,Cabernet,19
81373,"This wine is soft and velvety, awash in classic notes of black currant and berry, textured in full-bodied, oaky waves of toast and cigar box. Approachable on the palate, it winds its way powerfully though softly from start to lengthy finish.",91,US,California,Cabernet Sauvignon,70
124436,"Here's a big, flashy, cult-style wine if ever there was one. It offers masses of blackberries, black currants, coffee, spices and new oak. Vastly rich, it defines the Harlan Estate style, although, in this vintage, perhaps not quite at its highest expression. Nonetheless the wine is fat and unctuous and immediately drinkable, thanks to refined tannins. Yet it should age effortlessly through 2018.",94,US,California,Bordeaux-style Red Blend,500
27847,"This wine starts out strongly reduced, making it a challenge to get at the pink grapefruit, lychee and spice aromas. The flavors drink just off dry, with high wire acidity. There are good things going on but the reduction is a challenge to overcome.",87,US,Washington,Gewürztraminer,25
65886,"More floral, tropical-fruit notes than usual in a Pinot Gris. Quite flowery and rich in the mouth, with flavors of butter, honey and apricot. It's on the dry side, with a hefty jolt of acidity that keeps things clean. Nice cocktail-style wine.",86,US,California,Pinot Gris,16
33913,"Lees aromas mix with notes of custard, poached pear, cinnamon and well-integrated barrel accents. The palate shows a sense of finesse and grace that carries through the finish.",89,US,Washington,Chardonnay,25
54603,"Comes down on the simple, straightforward side, with slightly sweet flavors of spearmint chewing gum, vanilla and lemon and lime soda. Fortunately, the acidity is crisp and cleansing.",84,US,California,Sauvignon Blanc,18
11779,Dainty strokes of crisp-tart raspberry and watermelon rind accent this finely textured rosé. It's a brisk delicately concentrated wine with a brambly lingering finish. Drink now.,88,US,New York,Rosé,18
30700,"It's hard to fall immediately in love with this Cabernet, despite the fancy Oakville address, as the tannins are so firm. But it's dry and clean, and although the tannins are the star—bold and astringent—there's black fruit there, too, to help it along. Drink now.",85,US,California,Cabernet Sauvignon,19
10133,"Simple and satisfying with lots of ripe pineapple jam, orange sorbet, caramel, buttered toast, honey and cinnamon spices, in a creamy texture.",86,US,California,Chardonnay,22
106844,"Don't even think of opening this Cab now. The tannins are hard, and they lock down the considerable blackberry, black currant, anise and dark chocolate flavors. It's a very fine wine. The 100% Cab grapes come from Howell Mountain, Atlas Peak, Mt. Veeder, Rutherford, St. Helena and Coombsville, making this a sort of international citizen of Napa Valley. 2011–2016.",92,US,California,Cabernet Sauvignon,50
128010,"A classic Washington tasting-room Riesling—only better. Opulent and fruity, with apricots, star anise, mint, a very nice spicy streak that lifts it up, and adds a lot of complexity. Smooth and supple, it coats the palate, captures some floral highlights, even a bit of marshmallow.",92,US,Washington,Riesling,11
93398,"As delicious as pie filling, with rich black cherry, brown sugar, cocoa, cinnamon, pepper and vanilla flavors. Could use greater tannin-acid structure, though.",87,US,California,Bordeaux-style Red Blend,42
84415,"A tasty vein of cranberry and raspberry runs from the nose to the palate, and lingers on the finish, giving this value-priced wine focus and vibrance. It has plenty of fresh acidity, fine tannins and good depth of flavor.",90,US,California,Pinot Noir,11
12754,"This wine is quite opulent, and brimming with flavors of new oak, black currants, blueberries and dark chocolate. While the tannins are thick, they're soft enough to drink now.",92,US,California,Cabernet Sauvignon,250
11281,"Brian Loring makes this spicy wine from a vineyard in the hills overlooking Highway 101 east of Nipomo. Cinnamon powder pumps up aromas of pomegranate, saddle leather and raspberry. It's lively with chai spices and typical cranberry juice at first, then the acidic structure reveals a more savory side, with cherry tomato, tapenade and dried meats on the finish.",93,US,California,Pinot Noir,50
116809,"Light, tannic, leafy and earthy, which is not entirely inappropriate for a $15 Oregon Pinot. The herbal flavors come with the low-rent territory, but the balance and clean sweep of the wine demonstrate David O'Reilly's sure winemaking hand. A well-made budget bottle.",86,US,Oregon,Pinot Noir,15
117982,"Built for the cellar, this Cab is impressively deep in ripe currant, cherry, cocoa, milk chocolate and spice flavors. It's quite tannic, with a brittle astringency, and sweet in oak and fruit on the finish. Best after 2008, and for some years after.",89,US,California,Cabernet Sauvignon,60
82151,"Dark-golden colored, this block designate opens in a wealth of butter and wild vanilla, before unveiling interwoven layers of juicy acidity and integrated oak. Gravenstein apple and pear dominate in flavor, adding to the overall succulence and success of this wine.",91,US,California,Chardonnay,37
43588,"This has searing acidity and strong, upfront red-berry and oak flavors. It feels rustictic, but it could be a Cinderella in the making, just waiting to evolve into a princess. If you're a gambler, give it a couple of years in the cellar.",89,US,California,Pinot Noir,52
37113,"Comprised of Cabernet Sauvignon, Cabernet Franc and Merlot, this single-vineyard Bordeaux-style blend displays ripe, round, flavorful fruit, along with a leafy component. The barrel aging has added butterscotch and chocolate notes to the mix. The wine stops just a bit short, but further bottle age may help to lengthen the finish.",88,US,Washington,Bordeaux-style Red Blend,37
128554,"Even at nearly 5 years of age, Pietra Santa's is still drily tannic, giving it a puckery astringency. The black and red currant flavors are tasty, but the wine doesn't seem balanced enough to outlive the tannins.",84,US,California,Cabernet Sauvignon,50
13921,"This is winemaker Bill Fuller's 41st vintage, hence the designation. It's all Draper clone and spent 10 months in one-third new French oak. The opening aromas carry a volatile edge, then smooth out into fruit flavors of apple and pear. It's a good wine, but the impression of volatility does not entirely dissipate.",89,US,Oregon,Chardonnay,40
73688,"A very expressive and full-bodied wine. It jolts the palate with the purest extract of ripe limes, green apples and minerals. Wonderfully sharp acids push the flavors up and out, and cleanse the palate. Rather lean, compared to some of the fatties out there, a wine of structure and firmness..",91,US,California,Chardonnay,38
10201,"The cold vintage seems to have affected this wine. It lacks its usual richness and instead, is acidic and lean, even vegetal.",82,US,California,Pinot Noir,34
89332,"This blend of Cabernet Sauvignon, Merlot and Sangiovese is much drier, more acidic and earthier than many other Napa reds. Therein lies its strengh and its weakness. It's a firm wine with suggestions of cherries and tobacco that will satisfy folks who complain about fruit bombs. But it's also pretty tart. Drink now with rich Italian-inspired fare.",87,US,California,Red Blend,65
75366,"A few years of bottle age have softened and mellowed this Chard, making it very nice for drinking now. It has lovely orange, Asian pear and mango flavors, with just the right touch of oak, and a rich, creamy mouthfeel.",89,US,California,Chardonnay,30
98879,"Tastes a bit raw and herbal in the mouth, like a piece of celery, although there are also richer blackberry and cherry flavors. Yet it's a dry, elegantly constructed Cabernet. Best soon, before the fruit disappears.",86,US,California,Cabernet Sauvignon,52
59263,"Too soft and sweet, with pie-filling flavors of blackberries, cherries, raspberries, anise and cocoa. Lacks the acidity and tannic structure to balance the sweetness, but lots of people will savor it anyway.",84,US,California,Syrah,35
68227,"Way too hot for a table wine, with prickly, unpleasant heat, the result of 16.1% alcohol and insufficient fruit.",81,US,California,Syrah,35
29730,"An inky-deep color with a dark red rim hints at the concentration. Enticing aromas from the spice rack, milk chocolate and vanilla lead to meltingly rich fruit and cocoa flavors that are deep and focused. At first sip it's almost sweet with ripe black cherry and black currant notes, but the vivid acidity and layer of fine tannins keep it dry and balanced. It will be best after 2020.",93,US,California,Cabernet Sauvignon,125
62940,"A nice, Beaune-style Pinot, rich in cherry and spice fruit, with good oak and medium-bodied. It's balanced in acids and tannins, with a smooth mouth feel, a good food wine.",87,US,California,Pinot Noir,30
20122,"Strongly flavored, lacking perhaps some nuance but makes up for it in sheer power. Mainly Cabernet Sauvignon, with some Petit Verdot and Cabernet Franc, it wows with blackberry, cassis, blueberry and cherry flavors that finish dry and spicy. A good structure of tannins and acids suggests limited time on the cellar. Drink now through 2014.",90,US,California,Cabernet Sauvignon,36
49644,This wine sports a green-apple and pear nose with some extra weight from barrel fermentation. Well-balanced and right on the border between stainless- steel and barrel-fermented styles: steel meets butter on the palate. Best Buy.,88,US,Washington,Chardonnay,10
66144,"This pale, peach-colored wine is a blend of Syrah (55%), Sangiovese (28%) and Cabernet Franc. Aromas of bubble gum and herb lead to a bone-dry palate that seems to have a slight spritz. Tart citrus flavors round it out, with the focus on acidity.",88,US,Washington,Rosé,14
71101,"A great big, oaky wine; it's full-bodied, tannic and incredibly fruity. But the tannins are sweet and softly ripe, and as rich as the fruit is in black cherries, black raspberries, smoky blueberries, mushu plum sauce and carob, there's good acidity to balance it. It all adds up to a totally delicious wine that's ready to drink now.",93,US,California,Syrah,36
27305,"With hard tannins, sharp acids and dry, somewhat austere mouthfeel, this wine, blended with a drop of Malbec, distinguishes itself for its complexity. Blackberries, black currants, cassis liqueur and espresso flavors combine for interest. Yet the wine doesn't seem to be an ager. It needs rich, fatty meats and cheeses to balance the astringency.",87,US,California,Petit Verdot,65
106335,This blend of Horse Heaven Hills and Red Mountain fruit delivers brooding cherry and herb aromas and full-bodied black cherry flavors. The tannins contribute grit.,88,US,Washington,Mourvèdre,45
40236,"This is a cleaner version of the regular estate Pinot, with bright berry flavors, firm acids, and a certain stiffness to the still-youthful tannins. Fine for medium-term cellaring, or give it a good couple of hours in the decanter.",89,US,Oregon,Pinot Noir,28
139999,"A vivid, refreshing blend of 57% Viognier and 43% Pinot Gris seems to bring out the best of both. Viognier's floral, orange and peach scents and flavors are supported by hints of honeysuckle and pear from the Pinot Gris. There is a little spritz to liven up the mouthfeel.",90,US,Washington,White Blend,16
84869,Rich aromas like Anjou pears and rose petals combine with generous ripe pear and vanilla flavors. It feels full-bodied but is light in alcohol and has a soothing texture. Good acidity balances the ripeness and the finish lingers.,88,US,California,White Blend,14
29201,"With cassis and plum aromas, this mid-weight Cabernet Sauvignon from the Foothills has a taste of licorice and vanilla, particularly on the finish, testament to its 33 months in new American oak.",86,US,California,Cabernet Sauvignon,28
8489,"Somewhat soft and jammy. While it's certainly delicious, this 100% Cabernet needs greater structure and complexity to add value to the sweet blackberries, cherries and chocolate.",86,US,California,Cabernet Sauvignon,35
119692,"The dominant 65% Grenache component makes for a pretty nose of black raspberry, candied berries and elegant violet petals. Thanks to the 35% Syrah, boysenberry, bright strawberry and light raspberry notes meet with darker hibiscus and stronger lavender and savory herbs de provence on the palate.",92,US,California,Grenache-Syrah,55
12288,"With a pretty pink-salmon color, this Pinot Noir-based blush is rich and full-bodied. It has considerable weight for a bubbly, but the acidity and freshness and yeasty tang lift it up to Champagne elegance. Impossible not to fall in love with this raspberry-scented beauty, but why wouldn't you want to?",94,US,California,Sparkling Blend,41
12750,"This 100% Cabernet Sauvignon is so rich and decadent, with milk chocolate, blackberry and new French oak flavors. Made by celebrity winemaker Philippe Melka, it's soft and approacheable on the palate and widely appealing. Your best bet is to drink up now.",92,US,California,Cabernet Sauvignon,125
53036,"A great example of Lodi Zin, at a great price. Shows real complexity in the blackberry, cherry, mulberry, molasses, cocoa and cola flavors, accented with exotic dusty spices. For all the richness, it's totally dry, and the alcohol level is refreshingly low.",88,US,California,Zinfandel,15
45671,"Not an easy wine to appreciate now. It's tannic, and the fruit is fresh and primary, with the sweet, candied taste of a chewy raspberry twist. Still, there's something complex and interesting going on. It's not just another overripe Zin. Give it a year or two to come around.",89,US,California,Zinfandel,40
127324,"Rustic, with raisiny flavors that finish dry and tart. Drink now.",82,US,California,Cabernet Sauvignon,20
82137,"Salty wood and brine show this vineyard's straight shot to the sea, as bright lifted acidity helps to further prove the point. Focused and tense on the palate, there's a sharp, stony minerality that comes into play here, alongside etchings of lemon peel and green apple.",91,US,California,Chardonnay,45
122844,"Quite foamy when poured, this bubbly from the historic sparkling house offers aromas of apple flesh, ripe pears and lemon-lime soda. It presents straightforward flavors on the palate accented with apple blossoms, while white tuberose florals and a touch of guava trend toward the tropical side of the scale.",89,US,California,Sparkling Blend,25
45509,"For the first release of this wine, the oak unfortunately is almost completely overwhelming. Vanilla, green wood, mocha and mint overpower almost any sense of varietal aroma and flavor.",85,US,Washington,Touriga Nacional,20
115105,"Young and strong now, this has lots of primary berry and chocolate flavors. The oak hasn't been integrated into the wine, making it feel rustic, with an emphasis on the tannins and acids. Give it two or three years before opening, but not much more than that.",88,US,California,Cabernet Sauvignon,60
100894,"The aromas are brooding, with notes of orange peel, mineral, raspberry and cranberry. The palate is flavorful yet reserved with a lingering fruit-filled finish.",91,US,Washington,Syrah,68
14870,"The wine, from a warm vintage, bursts with fruity charm, but this is a mountain Cab, and while acids are low, you'll find strong tannins. The combination of black currant, cherry, red plum and cocoa flavors with firm, sandpapery tannins is charming and complex. Finishes with a bit of high-alcohol sweetness.",91,US,California,Cabernet Sauvignon,45
63498,"You'll find plenty of Pinot Noir character in this wine, which is ultimately simple and for drinking now. It's silky in the mouth, with crisp acids framing cherry, cranberry, cola and oak flavors.",85,US,California,Pinot Noir,25
104334,"Hazelnut, candle wax, dried apple and nectarine aromas show on the nose of this rich and nutty bottling. Similar flavors show on the palate, including dried apples, Meyer lemon, and a honeyed character that lasts into the finish.",87,US,California,Albariño,24
105780,"The flavors of this Cabernet are enormously rich. Blackberry and blueberry jam, black currant, dark chocolate and cassis come in waves. Few wines on earth are this ripe. The issue is balance and complexity, both of which could be stronger. Drink over the next few years.",87,US,California,Cabernet Sauvignon,40
101415,"A nicely drinkable Chardonnay marked by vigorous acidity and creamy-smooth flavors of pineapple tart, Key lime pie and lemongrass. Good as an inexpensive alternative to coastal bottlings that cost far more.",87,US,California,Chardonnay,18
75058,"Hearty in red plum and raspberry, this smooth, structured Petite is ready to drink now, straightforward rather than complex.",85,US,California,Petite Sirah,18
23391,"Defines Paso Robles Petite Sirah with its soft, luxurious texture and wonderfully ripe fruit. Blackberry and cherry-pie filling, cola, beef jerky and sandalwood flavors flood the mouth, and are perfectly dry and moderate in alcohol. Drink now for sheer lusciousness.",87,US,California,Petite Sirah,30
83079,"Melon and citrus aromas get this soft, ripe and round wine going. The palate is full and plump, with bold citrus and tropical flavors and a welcome textural creaminess. The finish is smooth and supple, and as a whole this wine covers all the bases while showing itself to be a more than capable food accompaniment.",88,US,Oregon,Pinot Gris,10
2596,"Fennel, oak, apple and pear notes blend together in this full-bodied wine with robust structure and richness. Crème brûlée flavors join ginger and nutmeg elements, as the acidity refreshes and rewards.",92,US,California,Chardonnay,45
120606,"Oaky but simple, with smoky, caramel flavors covering thin notes of pineapple sour candy.",83,US,California,Chardonnay,15
64195,"The grapes come from Atlas Peak, and while the wine is dry, it's very soft, which gives the ultraripe apricots and peaches a syrupy taste. The caramelly oak adds to the feeling of heaviness.",83,US,California,Chardonnay,45
125719,"This is from 30-year-old Wente clone vines, a crisply elegant, almost all stainless-fermented Chardonnay with a tight structure, underlying minerality and a zesty, lime-inflected flavor.",88,US,Washington,Chardonnay,20
103014,"Ripe and fruity, this is a Chardonnay that will appeal to fans of the modern style. Brims with pineapples, lemons, limes and green apples, with a touch of vanilla cream.",86,US,California,Chardonnay,14
139932,"Seems a bit pricey for what you get, which is a dry, clean red table wine with sturdy tannins and good cherry, herb, cocoa and oak flavors. At its best now, this Merlot will complement beef and lamb dishes",85,US,California,Merlot,26
44147,"This is Wine Guerilla's most costly Zin and also their best, most Zinny one. It's textbook Dry Creek Valley. Dry, rich and high in alcohol but balanced, it offers waves of grilled wild berry, mocha, red licorice, raisin, cinnamon and nutmeg flavors, wrapped into gorgeous tannins.",92,US,California,Zinfandel,35
95369,"Generous tannins give this wine power and weight, as bright bursts of red cherry and inviting vanilla notes give it a counterpoint of focus. Softly textured, it's an exploration of brambly blackberry flavors, baking in the summer sun.",90,US,California,Zinfandel,56
54445,"Now sourced from the estate vineyard on Red Mountain, this exceptional rosé includes portions of Counoise, Cinsault and Grenache. Though the pale, coppery pink shade suggests a light wine, this is fragrant and full-bodied, with salmonberry and strawberry fruit, light spice and excellent length.",90,US,Washington,Rosé,16
14640,"A delicious, easy-drinking Pinot Noir for everyday, at a good price. It has raspberry tutti-fruity flavors with lots of vanilla and spice.",86,US,California,Pinot Noir,12
91437,"Easy to like this crisp, fruity bubbly. A classic blend of Pinot Noir and Chardonnay, it has rich, candied flavors of raspberries, cherries, tangerines, vanilla and cinnamon spice, with the yeasty tang of a fine sparkling wine.",87,US,California,Champagne Blend,23
46255,"Tart, with an acidic mouthfeel that intrudes on the ripe cherry, red currant and cola flavors. Could be a bit more mellow. May develop for a few years, but that sharpness isn't likely to go away.",86,US,California,Pinot Noir,50
128968,"Principally Cabernet Franc with small amounts of Petit Verdot and Malbec (8% each) blended in, this wine is almost irresistible with its pretty, pale salmon color. It does not disappoint with its aromas and flavors of melon, white peach and grapefruit, with a light spritz giving it some lift.",91,US,Washington,Rosé,17
17120,"One of the richer Pinots out there, just packed with ripe raspberries and cherries, like the filling in a pie. Shows great, cool-climate acidity, and the texture is as light and silky as can be. Defines the best of a drink-now style.",89,US,California,Pinot Noir,35
2349,"Fresh in zingy, ripe blackberry flavor, this well-made Zin has firm tannins and a dollop of peppery spice on the finish.",88,US,California,Zinfandel,17
1444,"A partnership between the Delicato Family and country musician Zac Brown, this well-made wine shows a wealth of flavor and complexity, from dusty saddle and earth to black cherry and berry. Muscular and dense, it reveals plenty of underlying structure and grace, with a bright sprinkling of spicy pepper on the finish. Drink ideally between 2020 and 2023.",94,US,California,Cabernet Sauvignon,120
128293,"Thick and viscous in the glass, this densely loaded wine shows buttery, vanilla-laced French toast on the nose as well as black cherry, blackberry, crushed lavender and marjoram notes. The round palate is relatively tight with elderberry, espresso and black-peppercorn flavors, lifted elegantly by purple flowers.",92,US,California,Petite Sirah,48
107520,"This is soft, fruity and very approachable, with flavors of strawberry jam. Highlights of sassafras and a pleasing spiciness add texture and interest.",87,US,Oregon,Pinot Noir,40
115627,"A vivid yellow-gold color grabs the attention and creamy, tropical fruit flavors deliver the goods in this medium-bodied but full-blown wine. Pineapple, grapefruit, fig and almond are layered in an almost unctuous texture, but supported by vibrant acidity that keeps everything in great balance.",91,US,California,Chardonnay,65
36420,"An interesting and quite good Cabernet Sauvignon for drinking now. It's soft and melted in the mouth, with rich, complex waves of blackberries, cherries, chocolate and anise, dusted with briary herbs and spices.",87,US,California,Cabernet Sauvignon,35
69903,"The Cab is matched against Merlot, Cab Franc and Petit Verdot in a slightly less intense version of the becoming quite fashionable in Washington State. The best percentage seems to be about 60% Cab to 40% Syrah, roughly the blend here, which contrasts the Cab's firm, tannic, lightly herbal character with the tart blueberry and winery's exceptional Intuition reserve. Similar flavors are here, complex and lingering, just slightly less concentration.",90,US,Washington,Cabernet Sauvignon,25
104669,"Ripe and seemingly sweet fruit, oak and spice characterize this rich, delicious Petite Sirah. It shows the variety's strong tannins, but here they're soft and melted. The flavors include blackberry jam and mocha.",88,US,California,Petite Sirah,35
81577,"They muscled up this Sangiovese with some Cabernet, which gives it a fuller body and sturdier tannins than usual. Nonetheless, it has Sangiovese's silkiness and red cherry and leather flavors.",89,US,California,Sangiovese,60
107573,"This easy-drinking Riesling finishes dry, but still it's relatively soft, with green apple fruit and some spicy skin phenolics. Good balance and gentle persistence through a clean finish.",88,US,Washington,Riesling,20
90123,"Thin and simple, this is not rich enough to stand up to all of the acidity, lending it a sour taste.",82,US,California,Pinot Noir,20
42116,"This is the driest of Iron Horse's new releases, but it still has a honeyed richness even though the residual sugar is a comparatively low half a percent. It feels refined, fancy and elegant, with delicious raspberry, lime and toast flavors. The blend is 75% Pinot Noir and 25% Chardonnay.",93,US,California,Sparkling Blend,50
140202,"Firm and spicy, with a lovely spine of tight flavors running right through the middle of the palate. Light fruits—strawberry, rhubarb, melon and red plum—lead through a long, elegant finish.",88,US,Washington,Merlot,28
71489,"There's no other blend of Carignan, Pinot Noir, Gewürz, Syrah and several other varieties, so far as I know. The wine is dry, with crisp acidity and deep cherry and raspberry flavors. It's not complicated, but it's fun.",87,US,California,Red Blend,25
130763,"A big, bold, exuberantly rich wine, classic Williams Selyem Chard. The underlying wine is all pineapples, peaches, pears and exotic tropical fruits, while oak adds elaborate layers of buttered toast, caramel, nougat and vanilla. Acidity is high, which will help the wine age through 2013.",95,US,California,Chardonnay,50
24974,"While earthy on the nose, the palate of this stainless-steel fermented Tocai offers pretty, primary flavors of apricot, tangerine and rose-petal jam. Luscious in body and texture, it's soft in acidity and finishes with a touch of warmth on the finish.",87,US,New York,Tocai Friulano,20
91234,"Sweet in oak and simple, with jammy apricot, pineapple and gingerbread flavors.",84,US,California,Chardonnay,24
137090,Way too oaky. The underlying fruit is not nearly strong enough to support all that caramel and buttered toast. The result is clumsy.,81,US,California,Chardonnay,28
30345,"A blend of fruit from Boushey, Ciel du Cheval and Seven Hills vineyards, this wine opens with aromas of plum, Asian spices, licorice, dark fruit and light barrel spices. The palate is rich, full bodied and velvety, with abundant coffee flavors and a mesmerizing sense of texture.",92,US,Washington,Grenache,50
127083,"This is a fresh, vibrant stainless steel-fermented Chard that boasts charming notes of fresh apple slices, nectarine, lemon rind citrus and a hint of yellow florals. It's ripe and big without being too spicy or overdone, with a solid, lengthy finish. Drink now.",86,US,New York,Chardonnay,19
51521,"Shows the brilliantly etched fruit and brisk acidity that mark an Edna Valley white wine. Tremendous in citrus and wintergreen flavors, its mouth-cleansing quality makes it ideal for an appetizer. Or try with Asian-style poultry and pork dishes.",88,US,California,Sauvignon Blanc,13
93310,"Soft and sugary sweet, with apricot, tangerine and citron flavors, this is a pretty, fairly simple wine. Good for drinking at picnics, with ham, fruit salad.",84,US,California,Moscato,8
126280,"From an emerging region above the Los Angeles basin, this bottling offers a familiar nose of candied blackberry and gamy lamb. The palate is bursting with acidity and shows tart black fruits.",84,US,California,Syrah,25
72919,"Made by Aaron Pott from a 600-foot elevation site, this is a crisp and quite floral wine. It's rich and concentrated on the palate, with a lemony overlay of zesty acidity. Nutmeg and vanilla pierce the finish, providing a warmth to the wine.",91,US,California,Chardonnay,38
78096,"The winery's Kit's Killer is a dependably good Cabernet, almost always showing lots of richness and complexity. They raised the price by $2 since last vintage, but it's still a very fine wine, with delicious blackberry, currant and licorice flavors, wrapped into smooth tannins. Drink over the next few years.",92,US,California,Cabernet Sauvignon,40
6059,"Ripe, rich black cherry and plum flavors are struck by ripples of coffee, dried herbs and granite in this elegant, structured Cabernet Franc. Crisp acidity and fine grained tannins frame a moderately long finish.",89,US,New York,Cabernet Franc,25
26425,"With apricot, orange, peach, lemon and lime flavors, this is one of the richer Sauvignon Blancs out there. But it's totally dry, with brisk acidity and a clean, elegant finish.",88,US,California,Sauvignon Blanc,20
148216,"Four different clones are separately fermented and then blended to make this unique bottling. An expansive nose shows vibrant pineapple, peach, and orange fruit with lemondrop and butterscotch accents. It's rich and mouthfilling, like a bite of banana cream pie, and turns maybe a bit orangey-sweet. Shy on subtlety, it packs in a lot of juicy flavor.",89,US,California,Chardonnay,33
93682,"One hundred percent varietal, this vineyard designated Merlot seems a casualty of the cool 2010 growing season with prominent herbal notes, tart plum flavors, and astringent tannins.",84,US,Washington,Merlot,18
23062,"All the parts are here to make this Pinot a lovely companion to appropriate beef, pork and game dishes, especially if wild mushrooms are involved. The wine is utterly dry and bright in acidity, and the tannins are fairly thick for a Pinot Noir. The black cherry, pomegranate, leather, black pepper and sandalwood flavors are appealing now, but the wine should develop bottle complexity until 2020.",91,US,California,Pinot Noir,60
78631,"Baking-spice, dark-chocolate, vanilla and cocoa aromas resonate on this barrel-forward wine. The palate brings luscious dark-fruit and dark-chocolate flavors, with grainy tannins backing it up. It shows some warmth on the finish.",87,US,Washington,Cabernet Sauvignon,28
13126,"Tart cherry flavor meets firm tannins and chalky texture in this robust, ripe and brawny red. Full bodied and richly concentrated, it holds its ripeness in check.",87,US,California,Zinfandel,36
119037,"Very limited, 100% varietal, this estate-grown Malbec has high-toned aromas and tangy purple berry flavors. Anise and stone streak into the finish; overall a good effort, with fairly light fruit and an herbal undertone.",87,US,Washington,Malbec,40
29213,"There's nothing at all French about this Cab. It could only come from California, with its jammy, soft black cherry and chocolate flavors.",85,US,California,Cabernet Sauvignon,30
30653,"Vanilla, tobacco and anise flavors quickly overwhelm the fruit; perhaps the wine just needs to breathe longer. At first taste, it quickly turns tannic and very drying; the fruit is buried and the oak flavors are still a bit jarring and disjointed.",85,US,Washington,Syrah,15
105105,"Big and brawny, this is dry and hard in tannins, as Nickel & Nickel wines tend to be in youth. This one, from a cool section of southern Napa Valley, is brisk in acids, making it rather closed now. But it has a gigantic core of blackberries, with a delicious edge of dark chocolate. Merlot is a difficult wine to age in California, but this one should improve over the next five years, maybe longer.",93,US,California,Merlot,50
55350,"The color is absolutely black, except for royal purple at the rim of the glass. That just begins to suggest this wine's power. It's saturated in blackberry jam, black currants and chocolate, wrapped into huge tannins. The overall balance is fine, with a squirt of citrusy acidity. This wine defines a well-made California Petite Sirah, with Napa elegance. Fine to drink now with rich beef dishes and cheeses, and will live for decades, gradually shedding tannins and growing finer and sweeter.",92,US,California,Petite Sirah,40
115389,This wine is already in solid shape for near-term drinking. Black cherry fruit of medium weight is annotated with whiffs of smoke and coffee. It's fine for opening now through 2020.,88,US,Oregon,Pinot Noir,45
91643,"Extremely tight, clean and minerally aromas of chalk, citrus pith and lemongrass make for a very crisp and fresh nose on this white wine bottling of the typically red Grenache grape. The palate is just as zesty, with apple skin, green papaya and underripe mango flavors, showing flashes of tropicality while remaining light and tight.",92,US,California,Grenache,20
14619,"Initial wafts of cannabis-like herbs quickly emerge into lime pith, limestone, struck match and oyster shells, with white flowers and yeastiness showing as well. There's a vivid tension between tart apple flesh and citrus pith on the palate, with lemon curd and pineapple elements arriving over time. Sit on this until 2017 so the acid can mellow, then drink through 2027.",91,US,California,Chardonnay,60
48856,"Smoky, with traces of cherry and vanilla, this is a heavily tannic version of the variety, seemingly aged in full-strength oak. Aromas are elusive and the finish brief.",83,US,California,Pinot Noir,23
43022,"Strong in tannins and showing an earthy, tough aggressiveness, this Cabernet lacks immediate charm. There's an old-fashioned dryness about it, rather like the old Inglenooks and Louis Martinis that aged forever. Perhaps it will, too. There's a big, ripe heart of blackberries, and no apparent reasons why the wine shouldn't glide through the years.",89,US,California,Cabernet Sauvignon,52
17245,"This shows that apricotty, botrytised aroma and flavor often found in Santa Lucia Chardonnays from the cooler parts of the appellation, but it's not at all sweet. Instead, it's a bone-dry wine, with vibrant acidity.",87,US,California,Chardonnay,40
63585,"Quite shy in aromas at first, the nose on this wine focuses on apple candies, lime blossoms and Anjou pear juice. The palate shows slightly sour apples and tangy lime juice, with a crisp pear backbone.",86,US,California,Viognier,30
150763,"Great vineyards, great winery, great vintage: There's lots to like about this big, bold, fruity wine that manages to be complex and elegant at the same time. Masses of blackberry, black currant and violets, with smoke and vanilla from oak aging. What's hard to convey is the balance, richness, harmony and depth of flavor, which are really stunning. Age it for a few years if you want, but it's at or near its delicious best now.",93,US,California,Merlot,35
23356,"Celebrity chef Florence, in partnership with Rob Mondavi, from Folio Fine Wine Partners, has crafted this delicious, zesty Sauvignon Blanc. It's so rich in kiwi, lime, tangerine, wildflower, vanilla and mineral flavors, it's practically a food group in itself, but bright acidity grounds and balances it. Great job at a good price.",90,US,California,Sauvignon Blanc,20
